"","PERIDNUM","A_AGE","A_SEX","A_FNLWGT","A_ERNLWT","AGI","HRSWK","WSAL_VAL"
"2976",1.05995e+21,75,1,72431,0,0,0,0
"2977",4.62208e+21,13,2,0,0,0,0,0
"2978",8.1581e+20,17,2,0,0,0,0,0
"2979",5.10103e+21,68,1,230419,946018,12233,0,0
"2980",3.08103e+20,7,1,42250,0,0,0,0
"2981",2.0187e+21,56,2,303562,0,57000,40,57000
"2982",1.01103e+21,19,2,420910,1544594,0,0,0
"2983",5.94859e+21,29,2,0,0,35000,0,0
"2984",6.02846e+21,63,2,357807,0,45947,0,0
"2985",1.0514e+20,66,1,70667,0,0,0,0
"2986",1.78733e+21,19,1,565578,0,0,0,0
"2987",7.22032e+21,77,2,0,0,0,0,0
"2988",9.0615e+21,19,1,511745,2027538,9300,30,9300
"2989",2.60503e+20,12,1,84162,0,0,0,0
"2990",2.02106e+20,3,2,0,0,0,0,0
"2991",1.05109e+20,47,1,73527,299160,31641,40,30600
"2992",1.10118e+18,38,1,0,0,206017,45,69000
"2993",3.09121e+21,79,2,43519,0,0,0,0
"2994",2.054e+20,40,2,0,0,100061,52,50000
"2995",9.21173e+21,66,1,0,0,24200,30,24200
"2996",3.03111e+20,54,2,0,0,0,45,70000
"2997",6.10008e+21,46,1,425698,0,0,40,100000
"2998",4.60147e+21,32,2,0,0,15000,40,15000
"2999",1.30063e+21,21,1,434010,0,0,0,0
"3000",1.5903e+21,63,1,0,0,40130,0,0
"3001",8.0173e+21,59,2,456767,0,0,0,0
"3002",3.10005e+21,42,1,481745,0,0,0,0
"3003",2.0221e+21,0,1,0,0,0,0,0
"3004",2.01103e+20,26,1,386626,0,18000,40,18000
"3005",8.51725e+21,7,1,478223,0,0,0,0
"3006",6.60496e+21,68,2,332524,1342994,219402,24,1400
"3007",3.8215e+21,5,1,503541,0,0,0,0
"3008",8.53581e+21,14,2,0,0,0,0,0
"3009",2.0819e+21,63,1,320182,0,0,0,0
"3010",5.61647e+21,17,2,0,0,0,0,0
"3011",4.79741e+21,16,2,87083,0,0,0,0
"3012",1.05117e+20,36,2,84329,0,150646,0,0
"3013",3.44052e+19,55,2,168440,668122,22750,40,22750
"3014",2.2034e+20,80,2,320454,0,29896,0,0
"3015",2.61105e+21,12,1,0,0,0,0,0
"3016",4.08115e+20,62,1,0,0,0,0,0
"3017",1.05791e+20,7,2,0,0,0,0,0
"3018",1.34035e+21,50,2,37171,0,82141,40,81120
"3019",1.93542e+21,6,2,665750,0,0,0,0
"3020",5.9316e+21,2,2,759164,0,0,0,0
"3021",1.44504e+21,32,2,55481,0,23234,40,0
"3022",6.1221e+20,72,1,0,0,0,0,0
"3023",1.69994e+21,11,2,0,0,0,0,0
"3024",8.3069e+21,76,2,524952,0,89639,0,0
"3025",1.00053e+20,60,1,332310,0,100601,40,100000
"3026",1.00619e+21,33,2,452422,1820733,60020,40,60000
"3027",1.6515e+21,2,2,0,0,0,0,0
"3028",3.80993e+20,7,1,0,0,0,0,0
"3029",1.5104e+21,37,2,0,0,0,50,0
"3030",7.9709e+21,46,1,0,0,330150,50,175000
"3031",8.80763e+20,70,1,317466,0,0,0,0
"3032",4.21186e+21,41,2,160039,0,0,0,0
"3033",4.60463e+20,54,2,0,0,1210862,40,0
"3034",1.17551e+21,17,1,0,0,0,0,0
"3035",4.62595e+21,21,1,0,0,0,0,0
"3036",2.09351e+21,65,2,163487,0,137001,40,133000
"3037",3.0168e+21,60,2,378019,0,0,0,0
"3038",7.10002e+21,6,1,0,0,0,0,0
"3039",1.31111e+21,59,1,480091,0,283636,0,0
"3040",8.06105e+21,5,1,322878,0,0,0,0
"3041",7.3099e+21,69,1,341880,0,0,0,0
"3042",4.08102e+20,57,1,349888,1364223,105961,0,0
"3043",9.57052e+19,42,2,394004,0,92476,12,150
"3044",1.57251e+21,26,1,80047,342863,-4996,40,15000
"3045",5.60051e+21,64,1,297069,0,50050,40,50000
"3046",3.01102e+20,11,1,107757,0,0,0,0
"3047",5.5118e+21,85,1,33833,0,7630,0,0
"3048",1.06109e+21,43,1,371243,0,123095,40,62000
"3049",5.04106e+20,13,2,62186,0,0,0,0
"3050",1.09206e+21,43,2,249468,0,162581,40,38000
"3051",1.57863e+21,12,1,44252,0,0,0,0
"3052",1.95062e+21,49,2,413928,0,0,0,0
"3053",6.41098e+21,11,2,129032,0,0,0,0
"3054",7.32747e+21,68,2,370133,1513963,0,8,2600
"3055",1.57153e+21,30,1,0,0,0,0,0
"3056",4.08105e+20,39,1,471152,1857878,132015,40,85000
"3057",1.21474e+21,42,1,335766,0,0,0,0
"3058",1.65007e+21,64,2,390553,0,24011,40,24000
"3059",4.3343e+21,56,1,0,0,0,0,0
"3060",2.73781e+21,21,1,162018,648053,14124,30,14120
"3061",9.10401e+21,31,1,440898,0,0,35,27500
"3062",9.92071e+21,29,1,419921,0,37650,40,37500
"3063",3.53891e+21,57,2,0,0,36810,40,4800
"3064",2.51062e+21,52,1,0,0,120001,45,120000
"3065",1.2499e+21,49,1,0,0,171000,40,130000
"3066",2.0841e+21,21,2,580680,0,0,0,0
"3067",5.23081e+21,14,2,0,0,0,0,0
"3068",6.40411e+20,20,1,232955,0,0,0,0
"3069",4.1836e+21,28,2,328267,1299596,52000,40,52000
"3070",8.61642e+21,53,2,0,0,0,50,160000
"3071",1.4714e+21,46,1,0,0,0,40,150000
"3072",7.15881e+21,7,1,211198,0,0,0,0
"3073",9.94252e+21,42,1,175878,0,98196,50,80000
"3074",2.09108e+20,35,2,381290,1491182,0,15,6700
"3075",4.7131e+21,3,1,0,0,0,0,0
"3076",9.06203e+21,60,1,98460,0,0,0,0
"3077",4.04273e+21,4,1,0,0,0,0,0
"3078",5.40076e+20,29,2,487104,1931142,0,0,0
"3079",1.11344e+21,38,1,0,0,55000,50,55000
"3080",1.50555e+21,63,2,68348,0,22562,40,21000
"3081",3.67009e+21,19,1,542133,2258373,25000,36,25000
"3082",2.43241e+21,68,2,147316,584985,0,0,0
"3083",8.02314e+21,54,2,602404,0,273327,55,0
"3084",3.00752e+20,2,1,350928,0,0,0,0
"3085",9.68942e+21,20,1,157352,0,0,0,0
"3086",6.10109e+21,37,2,143749,0,167000,40,82000
"3087",4.37272e+21,37,1,339652,1387954,0,0,0
"3088",4.01971e+21,28,1,456334,1766006,48550,52,48500
"3089",1.36093e+21,72,1,215922,0,0,0,0
"3090",5.63622e+21,76,1,445031,0,0,0,0
"3091",3.90373e+20,30,2,449161,0,0,0,0
"3092",4.0905e+21,85,2,186809,754503,0,50,98000
"3093",3.20376e+19,59,1,203829,0,31981,25,12000
"3094",6.10524e+18,9,1,0,0,0,0,0
"3095",1.66354e+21,37,1,189109,0,96022,50,45000
"3096",2.07104e+20,53,1,875381,3159925,27000,40,27000
"3097",1.71876e+21,68,1,0,0,11,0,0
"3098",8.01192e+21,9,2,0,0,0,0,0
"3099",4.0071e+21,61,2,0,0,97621,40,33737
"3100",3.13881e+20,40,2,0,0,0,60,150000
"3101",5.10202e+21,11,2,559746,0,0,0,0
"3102",1.99034e+21,48,2,265546,0,0,40,43000
"3103",1.81592e+21,47,1,690821,0,50000,40,50000
"3104",2.08611e+21,27,2,190344,0,72560,40,50000
"3105",7.10007e+21,68,2,338968,1361079,0,0,0
"3106",6.35e+21,47,1,0,0,0,40,45000
"3107",3.06108e+20,7,1,0,0,0,0,0
"3108",1.78733e+21,54,2,407598,0,29851,30,12000
"3109",7.31344e+21,32,2,454824,0,0,0,0
"3110",3.86486e+21,49,1,92516,0,50280,40,50000
"3111",7.61023e+21,30,2,0,0,0,40,26900
"3112",6.10001e+21,51,1,359525,0,0,40,75002
"3113",5.10007e+21,50,2,136971,0,0,40,28000
"3114",2.22013e+21,38,2,402527,0,41840,35,41840
"3115",3.05021e+21,42,2,505657,0,0,0,0
"3116",2.0518e+21,0,2,0,0,0,0,0
"3117",3.10005e+21,66,2,389481,0,864,8,864
"3118",1.07109e+20,30,2,433747,0,0,40,30000
"3119",6.55301e+21,23,2,57755,0,35055,50,35000
"3120",1.86053e+21,36,2,0,0,0,40,129000
"3121",4.60181e+21,47,2,0,0,42000,40,35000
"3122",1.04e+21,64,2,367509,0,0,0,0
"3123",9.10006e+21,38,2,93594,0,0,40,55000
"3124",4.09104e+21,77,1,449221,0,57601,0,0
"3125",1.05147e+20,19,2,0,0,15000,25,15000
"3126",1.1535e+21,12,1,66140,0,0,0,0
"3127",9.10003e+21,70,1,88079,0,0,0,0
"3128",9.78915e+20,2,1,0,0,0,0,0
"3129",7.20812e+20,65,2,292625,1158243,0,0,0
"3130",9.60235e+21,56,2,406003,0,0,0,0
"3131",4.0925e+21,67,2,461799,0,0,20,70000
"3132",9.60752e+20,49,1,240617,956512,71004,40,42000
"3133",3.3056e+21,13,1,116375,0,0,0,0
"3134",1.72702e+21,5,2,0,0,0,0,0
"3135",1.02124e+20,34,1,613800,0,176117,50,150002
"3136",4.01501e+21,30,1,0,0,29003,40,29000
"3137",5.51909e+21,75,1,166906,0,72717,0,0
"3138",1.36482e+21,3,2,0,0,0,0,0
"3139",1.74123e+21,64,1,370848,0,0,0,0
"3140",8.03005e+21,28,2,0,0,1,0,0
"3141",2.29481e+21,40,2,0,0,0,40,30000
"3142",5.54611e+21,43,1,384864,0,456004,40,190000
"3143",3.0034e+21,61,2,555312,0,112019,25,55020
"3144",5.61767e+21,77,2,57812,0,23619,0,0
"3145",5.20061e+21,12,1,637413,0,0,0,0
"3146",5.344e+21,4,2,0,0,0,0,0
"3147",9.50272e+20,36,2,277287,1074971,28000,32,28000
"3148",9.36621e+20,72,2,322613,1212902,0,0,0
"3149",2.30645e+20,80,2,418167,0,0,0,0
"3150",8.10591e+18,85,2,350700,0,57972,0,0
"3151",1.81773e+21,22,2,66410,262757,25002,35,25000
"3152",1.05123e+21,85,1,362654,1456817,0,0,0
"3153",4.0419e+21,10,2,163716,0,0,0,0
"3154",8.94231e+21,55,1,167700,670542,3600,40,3600
"3155",6.131e+21,56,1,117548,0,152931,45,120000
"3156",2.72901e+21,1,1,245829,0,0,0,0
"3157",7.10004e+21,27,1,0,0,8000,40,8000
"3158",7.03208e+21,15,1,391529,0,0,0,0
"3159",8.361e+21,10,1,346904,0,0,0,0
"3160",8.81323e+21,21,2,249309,0,0,0,0
"3161",8.90676e+20,6,1,0,0,0,0,0
"3162",2.57056e+21,29,2,0,0,40000,40,40000
"3163",7.10204e+21,58,1,0,0,0,40,62000
"3164",7.10101e+21,59,2,466070,0,4,0,0
"3165",1.83823e+21,13,1,0,0,0,0,0
"3166",6.05209e+21,59,1,406961,0,0,40,125000
"3167",5.01101e+20,31,2,0,0,65001,40,65000
"3168",2.10058e+20,2,2,90079,0,0,0,0
"3169",2.10104e+21,34,1,0,0,0,40,29022
"3170",6.04576e+21,21,2,0,0,19975,25,19945
"3171",5.10106e+21,23,1,0,0,79255,45,79000
"3172",2.64961e+21,42,2,172112,0,0,0,0
"3173",1.71811e+21,49,1,388926,0,0,40,120000
"3174",6.1256e+18,13,1,0,0,0,0,0
"3175",7.7387e+21,60,2,425988,0,0,45,120000
"3176",4.16095e+21,42,1,0,0,0,48,40000
"3177",7.10001e+21,11,1,224202,0,0,0,0
"3178",2.82152e+20,21,1,0,0,10000,40,10000
"3179",2.6095e+21,28,2,537928,0,33087,20,33000
"3180",4.079e+21,49,1,76251,0,26000,50,26000
"3181",4.11147e+21,48,1,41572,0,243898,45,205000
"3182",6.10003e+21,32,1,401416,0,30000,40,30000
"3183",5.3999e+21,9,2,404786,0,0,0,0
"3184",7.17563e+21,3,1,505599,0,0,0,0
"3185",1.26373e+21,45,1,331382,0,25002,40,25000
"3186",5.10208e+21,14,1,336683,0,0,0,0
"3187",4.07103e+20,35,2,277287,1074971,71513,40,71000
"3188",2.63755e+21,17,2,465379,0,0,0,0
"3189",2.51666e+21,39,2,314677,0,10000,35,10000
"3190",7.06206e+21,38,1,0,0,54003,40,54000
"3191",4.03405e+21,31,2,0,0,0,40,60000
"3192",2.00101e+20,56,1,177352,0,0,52,45000
"3193",1.0443e+21,34,2,319831,0,347751,0,0
"3194",3.60776e+21,65,2,396584,1592360,1,0,0
"3195",6.12636e+18,45,2,0,0,36000,35,36000
"3196",3.10005e+21,16,1,0,0,0,0,0
"3197",1.96791e+21,73,2,0,0,73455,0,0
"3198",1.46663e+17,85,2,0,0,36022,0,0
"3199",1.64025e+21,13,1,0,0,0,0,0
"3200",9.61478e+21,33,2,0,0,40355,16,355
"3201",1.94843e+21,31,2,347722,0,88000,40,80000
"3202",6.66073e+21,51,1,0,0,332500,40,125000
"3203",9.10006e+21,10,1,0,0,0,0,0
"3204",9.9466e+21,31,2,519882,0,42086,40,42000
"3205",1.7745e+21,45,2,435494,0,119001,50,114000
"3206",6.71691e+21,17,2,92286,0,4000,10,4000
"3207",5.84879e+21,49,2,0,0,14000,25,14000
"3208",1.05037e+20,58,2,47279,0,78352,0,0
"3209",7.89252e+19,50,1,457711,0,90003,40,68000
"3210",4.0728e+21,18,1,457109,1838789,0,0,0
"3211",7.25462e+21,1,2,0,0,0,0,0
"3212",6.07305e+21,43,2,0,0,0,0,0
"3213",6.50142e+21,32,1,180139,0,0,0,0
"3214",9.42386e+21,44,2,0,0,0,40,27000
"3215",9.10001e+21,70,2,403296,2019520,1,0,0
"3216",6.16531e+21,13,1,30644,0,0,0,0
"3217",5.10632e+20,12,2,0,0,0,0,0
"3218",3.06113e+20,60,2,395037,0,0,40,16000
"3219",1.0061e+21,23,1,567224,0,30000,40,30000
"3220",4.01103e+20,69,1,0,0,15000,20,15000
"3221",8.10008e+21,36,2,38724,0,211000,45,75000
"3222",7.62162e+21,18,2,0,0,0,0,0
"3223",5.54002e+19,59,1,404140,0,0,40,110000
"3224",2.29168e+20,18,2,0,0,0,0,0
"3225",4.07004e+21,46,2,177769,0,553000,40,73000
"3226",1.30079e+20,60,1,362070,0,201754,40,150000
"3227",3.00113e+20,10,1,122362,0,0,0,0
"3228",4.06581e+21,59,1,251797,0,58750,40,48000
"3229",2.28113e+21,20,1,532018,0,13000,38,13000
"3230",3.21166e+21,40,1,393568,1484762,73535,35,25000
"3231",1.0043e+20,38,2,0,0,35000,40,15000
"3232",1.62764e+21,11,2,231579,0,0,0,0
"3233",9.70083e+20,38,1,0,0,182000,40,105000
"3234",4.80056e+20,56,2,0,0,39000,40,39000
"3235",3.50014e+19,35,1,410176,0,40000,30,40000
"3236",7.22381e+21,85,2,480816,0,0,0,0
"3237",2.81082e+21,48,2,344324,1347940,19941,35,14900
"3238",7.91181e+21,11,1,0,0,0,0,0
"3239",2.028e+21,40,2,546963,0,5400,40,5400
"3240",1.91223e+21,6,2,0,0,0,0,0
"3241",4.07981e+21,11,2,0,0,0,0,0
"3242",4.10126e+20,27,1,202068,880437,0,40,90000
"3243",9.03212e+21,16,1,376162,1625915,0,0,0
"3244",3.07761e+21,79,1,160843,655755,0,0,0
"3245",1.07361e+21,80,2,376575,1501456,0,0,0
"3246",8.03108e+21,34,2,351089,0,60000,40,60000
"3247",4.51998e+21,78,2,366196,0,3606,0,0
"3248",9.22402e+20,16,2,670014,0,0,0,0
"3249",9.11121e+21,31,2,514058,0,0,40,31000
"3250",7.10009e+21,6,2,0,0,0,0,0
"3251",2.0369e+21,57,2,201292,0,55040,0,0
"3252",2.10005e+21,21,1,484103,0,4000,10,4000
"3253",1.07914e+21,56,1,212854,0,0,40,180004
"3254",7.07404e+21,9,1,150875,0,0,0,0
"3255",1.00065e+20,28,2,0,0,29502,40,29500
"3256",7.10102e+21,7,2,0,0,0,0,0
"3257",2.11003e+21,36,2,385186,0,42000,0,0
"3258",9.00404e+21,5,1,0,0,0,0,0
"3259",8.10009e+21,7,1,0,0,0,0,0
"3260",3.19861e+21,57,1,419032,0,178520,50,133600
"3261",5.10005e+21,29,1,496109,0,78300,40,60000
"3262",2.20355e+20,31,1,325164,0,45100,45,45000
"3263",5.05625e+21,12,2,0,0,0,0,0
"3264",6.9175e+21,53,1,338815,0,29000,40,29000
"3265",1.0284e+21,10,2,362968,0,0,0,0
"3266",5.05016e+21,53,1,487614,0,15180,8,10977
"3267",9.66791e+21,58,2,143602,0,36662,40,38635
"3268",1.15755e+21,16,2,0,0,0,0,0
"3269",1.75881e+21,16,2,574140,0,0,0,0
"3270",9.61348e+21,39,2,0,0,318013,40,60000
"3271",9.06402e+21,54,2,446691,0,115000,40,40000
"3272",2.91386e+21,4,2,511841,0,0,0,0
"3273",1.57711e+21,49,1,97711,0,0,40,53000
"3274",6.45885e+21,26,2,144735,0,4501,0,0
"3275",7.11604e+21,7,1,59109,0,0,0,0
"3276",8.40473e+21,72,2,354448,0,8341,0,0
"3277",3.10204e+21,21,2,484941,1992426,0,0,0
"3278",1.86072e+21,61,1,151574,0,0,10,19200
"3279",5.01108e+20,85,1,0,0,881525,40,400000
"3280",9.84917e+21,18,2,0,0,0,0,0
"3281",2.90003e+21,77,1,393685,0,0,0,0
"3282",4.69432e+21,33,2,378764,0,0,45,215000
"3283",6.20855e+20,27,2,0,0,33457,0,0
"3284",4.12899e+18,79,2,344793,1357498,0,0,0
"3285",6.4115e+21,16,2,0,0,2080,12,2080
"3286",1.1001e+21,76,1,379451,0,0,0,0
"3287",2.60364e+21,6,2,501003,0,0,0,0
"3288",2.1001e+21,71,2,414601,0,0,0,0
"3289",5.1809e+21,5,1,318124,0,0,0,0
"3290",1.66351e+21,77,1,342912,0,65554,0,0
"3291",1.1671e+21,18,2,0,0,15000,30,15000
"3292",2.16151e+21,58,2,191403,804993,5572,0,0
"3293",9.06412e+21,28,2,0,0,14440,35,14440
"3294",1.03108e+21,50,2,102040,0,25042,45,25000
"3295",1.12925e+21,61,1,0,0,0,0,0
"3296",4.10937e+18,46,2,501491,0,0,40,42500
"3297",4.07104e+20,12,2,341738,0,0,0,0
"3298",1.01522e+20,37,1,220479,0,107456,40,105456
"3299",2.28984e+21,17,1,0,0,0,12,1200
"3300",5.0222e+21,1,2,0,0,0,0,0
"3301",1.86751e+21,37,2,0,0,174837,17,0
"3302",4.97523e+21,48,1,0,0,30000,30,30000
"3303",6.72784e+21,80,1,363641,0,0,0,0
"3304",1.10125e+18,40,1,208594,0,50000,45,50000
"3305",2.96012e+21,46,1,453130,0,27421,35,20457
"3306",6.84138e+21,19,1,515231,0,466,12,0
"3307",8.1581e+20,38,1,0,0,24001,40,24000
"3308",4.40015e+20,67,1,426892,1534922,128458,55,120000
"3309",5.0221e+21,68,2,76086,0,53636,30,28000
"3310",2.22177e+21,4,1,287593,0,0,0,0
"3311",2.08208e+21,25,2,514236,0,0,0,0
"3312",2.0818e+21,40,1,0,0,0,0,0
"3313",5.06441e+21,35,2,112401,0,60791,55,60000
"3314",2.625e+20,8,1,0,0,0,0,0
"3315",1.06069e+20,25,1,0,0,0,0,0
"3316",9.5048e+20,21,1,545007,2008806,6000,12,6000
"3317",1.41484e+21,18,2,0,0,0,0,0
"3318",1.52301e+20,32,2,0,0,0,45,53000
"3319",8.21824e+21,61,2,187040,0,0,0,0
"3320",1.01765e+21,9,2,436550,0,0,0,0
"3321",3.83953e+21,46,1,0,0,139067,85,138000
"3322",6.41457e+21,36,2,0,0,0,40,40002
"3323",9.93571e+21,65,2,0,0,0,0,0
"3324",5.01104e+20,39,1,442213,0,337445,55,0
"3325",7.9276e+21,48,1,405497,0,265568,40,263136
"3326",4.23687e+21,51,1,0,0,12564,50,9000
"3327",1.07102e+20,56,1,381975,1509123,122336,26,20635
"3328",5.0534e+21,85,1,80025,0,472,0,0
"3329",5.21797e+21,64,2,331013,1353217,13402,35,13400
"3330",3.08501e+21,68,1,34964,0,0,0,0
"3331",7.10108e+21,21,2,0,0,0,40,700
"3332",9.21805e+21,28,1,0,0,65001,60,29999
"3333",6.10008e+21,17,2,235341,0,0,0,0
"3334",9.61705e+21,78,1,180051,0,350,0,0
"3335",1.71051e+21,60,1,0,0,95015,34,26000
"3336",4.05102e+20,51,2,258205,0,61155,56,38000
"3337",1.0211e+21,61,1,0,0,18587,35,0
"3338",1.9104e+21,31,1,50035,194832,37200,40,37000
"3339",4.51963e+21,47,1,85849,339547,0,40,30000
"3340",3.90213e+21,24,2,549571,0,52000,52,52000
"3341",7.73304e+21,46,1,344624,0,0,40,65000
"3342",4.10009e+21,5,2,500306,0,0,0,0
"3343",2.09922e+21,11,2,347648,0,0,0,0
"3344",5.86327e+21,80,2,0,0,80,0,0
"3345",3.44036e+20,66,1,0,0,0,0,0
"3346",3.18221e+21,14,1,107492,0,0,0,0
"3347",9.10101e+21,16,2,0,0,0,0,0
"3348",8.13561e+21,3,1,0,0,0,0,0
"3349",1.09107e+20,68,1,243595,0,0,0,0
"3350",6.90475e+20,41,2,0,0,0,38,40000
"3351",5.9039e+21,11,2,213327,0,0,0,0
"3352",5.0311e+20,1,1,0,0,0,0,0
"3353",4.14895e+18,37,1,0,0,0,52,42000
"3354",1.41277e+19,32,1,192885,780066,32030,0,0
"3355",5.48801e+21,57,2,0,0,0,40,70000
"3356",1.10361e+18,63,2,143684,0,100000,0,0
"3357",6.10102e+21,49,1,164308,0,185805,40,120000
"3358",1.11175e+21,25,2,0,0,25075,40,25000
"3359",1.10328e+18,38,1,226710,0,2500,30,2500
"3360",1.081e+20,27,2,353699,0,1500,15,1500
"3361",6.12736e+18,25,1,0,0,10800,40,10800
"3362",1.34471e+21,50,1,446341,0,92450,50,90000
"3363",4.0011e+20,21,1,331494,0,15000,30,15000
"3364",7.02274e+21,58,1,0,0,109751,15,7200
"3365",1.10006e+21,4,1,0,0,0,0,0
"3366",5.01101e+20,37,2,0,0,0,36,194000
"3367",4.0539e+21,80,2,69114,0,0,0,0
"3368",1.3551e+21,28,2,461845,0,0,0,0
"3369",9.22221e+21,12,2,123408,0,0,0,0
"3370",7.63579e+21,43,2,184438,0,0,45,135000
"3371",6.24455e+21,7,2,467736,0,0,0,0
"3372",1.05102e+21,80,2,320339,0,0,0,0
"3373",1.053e+21,5,2,580965,0,0,0,0
"3374",7.26381e+21,6,2,490452,0,0,0,0
"3375",3.70916e+20,16,2,237203,968525,0,0,0
"3376",6.11844e+21,7,2,372112,0,0,0,0
"3377",4.93523e+21,15,2,0,0,0,0,0
"3378",2.10247e+18,7,2,32461,0,0,0,0
"3379",5.10005e+21,53,1,87309,0,161683,40,160000
"3380",7.10003e+21,38,2,180408,0,110020,0,0
"3381",1.94796e+21,45,2,0,0,25400,40,25000
"3382",8.1174e+20,13,2,348544,0,0,0,0
"3383",3.1011e+21,67,2,476842,0,0,0,0
"3384",3.06101e+21,58,2,84423,0,282046,40,98000
"3385",1.035e+21,15,2,0,0,0,0,0
"3386",8.72501e+21,10,2,226497,0,0,0,0
"3387",3.05001e+21,65,1,299296,0,114855,45,71000
"3388",2.32381e+21,4,2,0,0,0,0,0
"3389",9.34733e+21,80,1,359814,0,0,0,0
"3390",1.01214e+21,29,2,453518,1802060,18000,40,18000
"3391",5.08006e+21,40,2,165769,0,112224,0,0
"3392",7.02011e+21,37,1,0,0,63,0,0
"3393",4.22934e+21,29,2,258080,0,20000,37,20000
"3394",5.0177e+21,11,1,291445,0,0,0,0
"3395",1.39253e+21,5,1,361932,0,0,0,0
"3396",4.07103e+20,37,2,277287,1101590,0,0,0
"3397",9.06361e+21,62,2,0,0,59370,0,0
"3398",6.854e+21,44,2,0,0,0,0,0
"3399",3.1736e+21,12,2,0,0,0,0,0
"3400",3.70662e+20,32,2,413664,1640445,303028,2,19000
"3401",1.77163e+21,34,1,737792,0,59657,55,55000
"3402",6.11422e+18,36,2,0,0,12000,40,12000
"3403",4.1286e+20,42,1,845116,0,57060,50,57000
"3404",6.41567e+21,13,2,636814,0,0,0,0
"3405",2.82018e+21,64,1,157414,651620,148113,40,100000
"3406",3.21743e+21,37,2,513934,0,291694,40,139287
"3407",2.0448e+21,55,2,287779,0,0,40,56000
"3408",1.3675e+21,41,2,486209,0,0,40,0
"3409",1.14591e+21,75,2,85602,0,0,0,0
"3410",2.60066e+20,17,1,405330,0,0,0,0
"3411",1.68362e+21,46,1,346429,0,97583,72,0
"3412",2.42602e+20,66,1,449950,0,90010,40,90000
"3413",2.02102e+20,11,1,339368,0,0,0,0
"3414",1.8265e+21,85,2,0,0,311,0,0
"3415",1.82914e+21,71,2,410544,0,0,0,0
"3416",3.05055e+19,24,2,288872,0,15150,20,15000
"3417",6.73411e+21,54,2,411222,0,42104,40,42000
"3418",2.50859e+20,18,2,265991,0,0,0,0
"3419",2.05205e+21,0,2,208860,0,0,0,0
"3420",8.16761e+21,55,1,0,0,1,0,0
"3421",1.50941e+21,80,2,286329,0,0,0,0
"3422",5.03106e+20,57,2,313454,1230405,0,40,60000
"3423",3.02127e+20,15,2,0,0,0,0,0
"3424",3.8099e+20,29,1,0,0,40000,35,30000
"3425",1.1001e+21,57,1,514107,0,4647,0,0
"3426",6.2273e+21,16,1,0,0,0,0,0
"3427",1.07405e+21,15,2,593575,0,0,0,0
"3428",5.60096e+21,54,2,438743,0,0,0,0
"3429",3.05541e+21,8,2,38620,0,0,0,0
"3430",7.12032e+21,66,1,111003,0,115455,60,65000
"3431",9.50187e+20,73,1,108149,0,85873,0,0
"3432",2.7358e+21,28,1,481231,0,150000,40,150000
"3433",4.01011e+21,24,1,0,0,66025,60,33000
"3434",1.10506e+21,79,1,371292,0,0,0,0
"3435",4.7353e+21,40,2,339079,0,0,20,19000
"3436",7.00509e+21,53,1,418305,0,60000,40,60000
"3437",1.10129e+20,80,2,151167,600280,28790,0,0
"3438",1.85091e+21,42,1,72871,285812,267651,45,200000
"3439",6.11455e+21,4,2,0,0,0,0,0
"3440",2.07101e+20,67,1,286242,0,88112,40,79000
"3441",2.97072e+19,11,2,400255,0,0,0,0
"3442",7.10002e+21,16,1,330269,0,0,0,0
"3443",7.42689e+21,40,1,390283,1718389,254526,40,190000
"3444",6.09204e+21,36,2,0,0,139841,40,62000
"3445",3.08105e+20,46,2,49532,198219,0,40,76000
"3446",4.1414e+21,70,2,455997,0,65283,0,0
"3447",9.93072e+19,18,2,411631,0,0,0,0
"3448",1.71255e+21,64,2,0,0,13000,8,13000
"3449",4.33286e+21,53,1,0,0,0,40,50000
"3450",5.7162e+21,85,1,393685,0,0,0,0
"3451",4.01706e+21,9,2,162081,0,0,0,0
"3452",2.70743e+20,10,2,89915,0,0,0,0
"3453",1.05306e+21,28,2,136607,0,0,0,0
"3454",7.53198e+21,3,2,0,0,0,0,0
"3455",1.04068e+20,19,2,0,0,3000,25,3000
"3456",2.10008e+21,27,2,287409,1144566,24000,38,24000
"3457",6.02508e+21,2,2,281663,0,0,0,0
"3458",2.16868e+21,21,2,365140,0,3000,10,3000
"3459",7.52569e+21,42,1,0,0,0,40,30000
"3460",8.09025e+21,12,2,0,0,0,0,0
"3461",3.02113e+20,45,2,0,0,0,0,0
"3462",9.60829e+20,7,2,310351,0,0,0,0
"3463",1.548e+21,53,2,469437,0,101100,40,60000
"3464",3.06305e+21,79,2,373069,0,0,0,0
"3465",4.99078e+21,37,2,0,0,125403,45,45300
"3466",6.41148e+21,51,2,0,0,0,40,45000
"3467",1.10103e+21,35,2,0,0,0,0,0
"3468",8.10109e+21,45,1,0,0,0,40,60000
"3469",5.68055e+20,33,2,416995,1653658,116951,42,112000
"3470",4.51941e+21,7,2,0,0,0,0,0
"3471",1.02111e+20,53,2,386712,0,0,0,0
"3472",1.0505e+21,80,2,150970,0,0,0,0
"3473",1.47533e+21,2,1,74312,0,0,0,0
"3474",1.27401e+21,70,2,303767,0,0,0,0
"3475",7.03406e+21,47,2,278316,0,79500,40,19500
"3476",8.80742e+20,33,1,468613,1829652,0,40,103000
"3477",2.10003e+21,70,1,87915,0,222,0,0
"3478",1.0911e+20,10,1,0,0,0,0,0
